id,Sex,Length,Diameter,Height,Weight,Shucked Weight,Viscera Weight,Shell Weight,Age
23085,I,1.125,0.9125,0.325,13.53688625,4.5075705,2.551455,4.9611625,9.0
23086,F,1.175,0.975,0.3125,16.45688475,7.10154975,4.195726,4.252425,7.0
23087,I,1.15,0.9125,0.325,13.53688625,5.88252125,2.9766975,3.40194,8.0
23088,I,1.325,1.0625,0.3625,24.153774,7.6260155,4.819415,7.654365,17.0
23089,F,1.4375,1.2,0.4125,22.6512505,9.42620875,5.783298,8.0796075,12.0
23090,I,1.075,0.875,0.2625,9.82310175,4.46504625,2.4097075,3.231843,10.0
23091,M,1.325,1.0125,0.3875,21.1203775,6.56290925,4.43669675,7.2291225,19.0
23092,M,1.5125,1.1875,0.3875,31.70891575,11.15552825,7.427569,9.7805775,18.0
23093,I,0.9625,0.7,0.225,6.53455975,2.7499015,1.304077,2.26796,6.0
23094,M,1.7625,1.4125,0.5375,60.6962795,26.705229,12.3887315,19.23513575,13.0
23095,I,1.325,1.0625,0.4125,24.323871,8.34892775,4.706017,8.9300925,19.0
23096,M,1.55,1.175,0.3625,30.40483875,13.73533275,6.42116175,9.2135875,13.0
23097,F,1.1875,0.9,0.3,13.437663,5.96756975,2.99087225,4.252425,11.0
23098,F,1.5375,1.225,0.3875,32.205032,13.19669225,8.15048125,9.6671795,11.0
23099,I,0.9,0.6875,0.225,5.96756975,4.46504625,1.20485375,1.984465,6.0
23100,I,1.325,1.0625,0.35,23.20406575,10.262519,4.195726,5.5281525,9.0
23101,I,1.225,0.9375,0.3,15.87572,6.9456275,3.75630875,4.139027,8.0
23102,I,1.0875,0.8125,0.25,10.4042665,4.52174525,2.33883375,2.9766975,8.0
23103,F,1.5,1.1875,0.4125,31.2694985,14.33067225,6.10931725,8.50485,10.0
23104,M,1.125,0.8125,0.2875,10.262519,4.94698775,2.50893075,3.118445,9.0
23105,I,0.8375,0.6125,0.1875,4.252425,1.97029025,1.247378,1.40330025,7.0
23106,F,1.5625,1.2375,0.4375,36.627554,13.62193475,8.221355,10.0640725,12.0
23107,F,1.5,1.15,0.4,31.638042,13.16834275,6.67630725,9.07184,11.0
23108,F,1.625,1.3125,0.4625,39.19318375,16.71203025,8.391452,11.90679,10.0
23109,M,1.275,0.9375,0.3375,17.916884,7.087375,4.01145425,5.2446575,7.0
23110,I,0.975,0.725,0.25,7.78193775,3.41611475,1.7293195,2.324659,7.0
23111,I,1.2125,0.9875,0.3,17.02387475,8.051258,3.86970675,5.2446575,8.0
23112,M,1.5375,1.1875,0.4375,29.63940225,13.08329425,6.67630725,8.6465975,11.0
23113,M,1.5,1.1125,0.3875,27.76833525,12.91319725,5.9250455,7.7961125,9.0
23114,M,1.55,1.25,0.375,31.6096925,13.70698325,6.56290925,9.7805775,11.0
23115,F,1.4375,1.05,0.3875,32.31843,8.9867915,5.953395,9.2135875,20.0
23116,F,1.4125,1.125,0.3875,26.6201805,12.6722265,5.556502,7.3425205,7.0
23117,F,1.1875,0.8875,0.3125,15.66309875,6.633783,3.78465825,4.6776675,8.0
23118,F,1.5625,1.2375,0.4375,32.89959475,13.65028425,7.3992195,11.056305,13.0
23119,I,0.95,0.8125,0.25,8.20718025,3.44446425,1.644271,2.9766975,9.0
23120,F,1.3125,1.0625,0.425,20.241543,5.613201,4.63514325,7.37087,12.0
23121,I,1.2,0.9375,0.2875,17.6050395,8.9300925,3.231843,4.819415,8.0
23122,M,1.5875,1.2125,0.4,33.0271675,15.52135125,8.43397625,8.50485,11.0
23123,I,1.175,0.875,0.275,12.984071,5.96756975,2.93417325,3.685435,8.0
23124,M,0.6,0.4125,0.1625,2.494756,0.75126175,0.43941725,0.9922325,9.0
23125,F,1.525,1.2,0.375,32.715323,16.0174675,6.3219385,8.6465975,8.0
23126,F,1.475,1.175,0.35,27.34309275,9.1001895,6.81805475,8.9300925,9.0
23127,M,1.425,1.1375,0.4625,28.76056775,10.98543125,6.98815175,8.50485,9.0
23128,M,1.4625,1.1625,0.4125,29.1149365,13.5794105,7.6827145,8.0796075,9.0
23129,I,1.0875,0.825,0.275,9.8372765,4.422522,2.11203775,2.84912475,8.0
23130,M,1.675,1.275,0.4125,38.03085425,14.10387625,7.98038425,11.623295,12.0
23131,F,1.5625,1.25,0.3875,34.0194,15.43630275,6.010094,8.20718025,10.0
23132,M,1.575,1.25,0.425,35.67784575,14.67086625,7.29999625,9.6104805,11.0
23133,M,1.5125,1.175,0.4,34.8415355,16.62698175,7.27164675,9.02931575,8.0
23134,M,1.575,1.2,0.3875,33.12639075,16.4710595,7.07320025,8.0796075,9.0
23135,I,1.225,0.9375,0.3125,17.7184375,9.25611175,4.53592,4.53592,8.0
23136,M,1.6125,1.2625,0.4625,33.52328375,13.2959155,6.4353365,11.056305,11.0
23137,I,1.0875,0.8,0.2875,10.886208,5.82582225,2.05533875,3.118445,7.0
23138,F,1.1,0.875,0.2625,12.99824575,5.159609,2.50893075,4.3941725,7.0
23139,F,1.5375,1.2,0.4125,36.1456125,17.13727275,8.60407325,8.9300925,9.0
23140,F,1.525,1.2125,0.4375,35.81959325,15.5071765,7.52679225,9.922325,10.0
23141,M,1.475,1.1625,0.4125,29.1149365,12.587178,5.2446575,7.087375,12.0
23142,F,1.0375,0.8,0.275,10.41844125,4.139027,2.50893075,3.40194,10.0
23143,I,1.175,0.875,0.3125,15.762322,7.9095105,3.798833,3.7137845,8.0
23144,F,1.3,0.9875,0.3125,18.21455375,9.85145125,4.86193925,4.3941725,8.0
23145,M,1.4125,1.0875,0.4625,23.79940525,13.664459,5.2446575,5.5281525,10.0
23146,M,1.55,1.2125,0.4125,32.601925,13.96212875,6.917278,8.77417025,9.0
23147,F,1.4375,1.125,0.4,26.138239,9.00096625,3.685435,8.221355,17.0
23148,M,1.525,1.2,0.375,28.02348075,12.51630425,6.3786375,7.087375,11.0
23149,F,1.525,1.15,0.4,32.375129,16.8112535,6.180191,7.01650125,9.0
23150,M,1.6,1.2875,0.4125,34.8415355,14.0330025,7.767763,10.0640725,10.0
23151,M,1.475,1.1875,0.4375,27.68328675,7.314171,7.0023265,7.93786,19.0
23152,M,1.35,1.1,0.3875,22.66542525,9.2135875,5.499803,7.087375,15.0
23153,F,1.625,1.3125,0.4375,37.32211675,15.3937785,7.2858215,11.623295,13.0
23154,M,1.9375,1.5,0.5125,57.606184,26.988724,12.47378,16.44271,11.0
23155,M,1.5625,1.3125,0.4375,39.76017375,16.8112535,8.731646,11.3681495,10.0
23156,M,1.575,1.2,0.3625,35.98969025,12.77144975,5.896696,11.29727575,18.0
23157,I,1.475,1.1625,0.3375,27.59823825,13.99047825,5.54232725,6.90310325,8.0
23158,F,1.6625,1.3125,0.4125,44.9906565,18.89494175,8.43397625,9.7805775,11.0
23159,M,1.025,0.8125,0.25,8.618248,3.18931875,1.814368,2.9766975,14.0
23160,M,1.725,1.35,0.475,47.230267,18.21455375,10.16329575,13.324265,17.0
23161,M,1.625,1.2625,0.4625,36.7693015,16.42853525,8.85921875,10.1207715,12.0
23162,M,1.475,1.1375,0.3875,28.0376555,12.00601325,7.75358825,8.0796075,9.0
23163,F,1.625,1.275,0.3875,35.81959325,17.8885345,7.6260155,9.4970825,11.0
23164,M,0.925,0.7,0.2625,6.8322295,2.6365035,1.54504775,1.984465,7.0
23165,I,1.025,0.7625,0.225,9.412034,3.98310475,1.7860185,2.6932025,7.0
23166,M,1.0875,0.8875,0.3,13.664459,5.68407475,3.01922175,3.8271825,9.0
23167,F,1.35,1.025,0.35,20.3265915,8.54737425,4.3941725,5.953395,9.0
23168,F,1.5125,1.1875,0.375,29.97959625,10.5176645,5.57067675,10.886208,19.0
23169,F,1.575,1.2,0.5,35.50774875,13.19669225,7.27164675,10.77281,15.0
23170,M,1.375,1.075,0.3375,24.79163775,11.793392,5.37223025,6.973977,15.0
23171,F,1.45,1.125,0.375,26.54930675,12.31785775,5.17378375,7.0590255,10.0
23172,I,0.475,0.325,0.1,0.75126175,0.2551455,0.1417475,0.2551455,4.0
23173,M,0.875,0.65,0.25,5.88252125,1.871067,1.48834875,1.70097,10.0
23174,I,1.1625,0.9125,0.3875,13.93377925,5.14543425,3.0333965,4.9611625,8.0
23175,F,1.275,1.0125,0.3875,23.700182,12.6155275,4.706017,5.6699,8.0
23176,I,1.45,1.125,0.3625,27.68328675,13.99047825,6.56290925,6.747181,8.0
23177,I,1.125,0.8625,0.2875,12.43125575,5.68407475,3.01922175,3.30271675,8.0
23178,I,1.1875,0.9125,0.3125,13.53688625,5.54232725,3.345241,4.9611625,9.0
23179,I,1.0875,0.8125,0.2625,9.19941275,4.46504625,2.08368825,2.494756,6.0
23180,I,0.625,0.4625,0.1625,2.3530085,0.737087,0.52446575,0.7087375,4.0
23181,F,1.5125,1.1125,0.4,28.7180435,12.643877,6.05261825,9.2135875,17.0
23182,I,0.825,0.625,0.225,5.7549485,2.19708625,0.737087,1.5592225,7.0
23183,I,1.3625,1.025,0.3125,20.0997955,9.2135875,4.03980375,5.216308,8.0
23184,F,1.575,1.2,0.4125,34.5013415,12.57300325,8.164656,10.3475675,16.0
23185,I,1.1125,0.875,0.2625,11.8217415,5.74077375,2.4097075,3.685435,7.0
23186,I,0.475,0.325,0.1125,0.89300925,0.2551455,0.1417475,0.2551455,4.0
23187,M,1.3375,1.025,0.4375,27.88173325,9.31281075,7.3992195,9.4970825,13.0
23188,I,1.15,0.8625,0.275,12.99824575,5.68407475,2.438057,3.5436875,7.0
23189,F,1.425,1.1125,0.425,25.35862775,10.6310625,6.13766675,8.3631025,9.0
23190,F,1.5125,1.175,0.4625,31.808139,11.60912025,7.01650125,9.355335,10.0
23191,I,1.1375,0.875,0.2625,13.48018725,6.123492,3.345241,3.4869885,8.0
23192,I,0.95,0.75,0.2375,7.98038425,3.58621175,1.54504775,2.551455,7.0
23193,F,1.2875,0.95,0.35,19.84465,9.07184,4.09650275,4.819415,10.0
23194,M,1.475,1.1875,0.3625,29.21415975,13.08329425,6.59125875,8.3631025,11.0
23195,M,1.5,1.275,0.4375,33.8776525,14.16057525,7.27164675,9.4970825,10.0
23196,M,1.3625,1.05,0.4,28.519597,9.865626,6.13766675,9.07184,10.0
23197,F,1.1875,0.95,0.2875,12.870673,5.03203625,2.4097075,4.3941725,9.0
23198,I,1.2875,0.95,0.3125,14.968536,5.08873525,3.8271825,4.3941725,7.0
23199,I,1.2,0.9375,0.275,14.004653,6.2085405,2.6365035,4.3941725,8.0
23200,M,1.425,1.15,0.3875,27.76833525,11.793392,5.3580555,8.3631025,11.0
23201,F,1.4125,1.125,0.4125,23.48756075,10.02154825,4.32329875,7.37087,10.0
23202,M,1.6375,1.2625,0.475,51.95045875,20.79435825,10.58853825,11.3681495,11.0
23203,M,1.6,1.2125,0.4,32.6302745,15.94659375,7.27164675,8.7599955,11.0
23204,M,1.5375,1.2,0.4,32.31843,14.0897015,8.20718025,8.334753,9.0
23205,I,1.3375,1.025,0.35,20.87940675,8.2497045,4.77689075,7.5126175,11.0
23206,M,1.5625,1.2375,0.4375,35.81959325,15.7339725,8.674947,9.128539,11.0
23207,F,1.3375,1.0125,0.3375,22.41027975,9.62465525,5.6699,5.2446575,9.0
23208,M,1.4125,1.125,0.375,24.607366,12.530479,5.14543425,6.917278,9.0
23209,I,0.6625,0.5125,0.175,2.8632995,1.26155275,0.396893,0.9922325,5.0
23210,M,0.7375,0.5375,0.2,3.96893,1.60174675,0.80796075,1.190679,6.0
23211,I,1.025,0.75,0.2375,7.994559,3.458639,1.85689225,2.4097075,7.0
23212,M,1.525,1.2,0.3875,30.5324115,13.08329425,6.917278,8.77417025,11.0
23213,F,1.5625,1.2125,0.4375,40.41221225,16.7545545,7.98038425,11.1980525,11.0
23214,I,0.525,0.375,0.1375,1.82854275,0.49611625,0.35436875,0.3685435,5.0
23215,M,1.4,1.0875,0.375,23.48756075,9.42620875,5.79747275,7.087375,9.0
23216,M,1.2375,1.0,0.3625,16.896302,6.066793,3.69960975,5.03203625,10.0
23217,I,1.25,0.9375,0.3375,15.80484625,8.09378225,3.27436725,4.5075705,8.0
23218,M,1.4375,1.125,0.4,29.97959625,12.28950825,5.8683465,8.50485,15.0
23219,M,1.6375,1.35,0.475,46.45065575,20.70930975,10.19164525,13.04077,12.0
23220,F,1.55,1.2,0.3625,32.6869735,15.0535845,6.90310325,8.9300925,12.0
23221,I,0.6375,0.4625,0.175,2.2396105,0.793786,0.396893,0.623689,5.0
23222,M,1.525,1.175,0.4,29.97959625,13.87708025,6.350288,8.74582075,10.0
23223,F,1.475,1.2,0.3625,29.10076175,11.0846545,7.78193775,8.788345,13.0
23224,I,1.275,0.9875,0.275,18.24290325,9.7238785,3.515338,4.9611625,7.0
23225,M,1.325,1.0625,0.325,23.0481435,10.64523725,4.706017,6.0951425,9.0
23226,F,1.4875,1.15,0.4125,31.51046925,14.6566915,6.25106475,7.83863675,9.0
23227,F,1.55,1.2125,0.3875,27.0170735,12.74310025,6.33611325,7.93786,14.0
23228,M,0.7,0.525,0.1875,3.41611475,1.17650425,0.680388,1.13398,6.0
23229,I,0.9375,0.725,0.25,8.60407325,3.35941575,1.40330025,2.50893075,7.0
23230,F,1.55,1.175,0.375,32.72949775,16.62698175,7.314171,8.6465975,13.0
23231,I,1.275,0.9875,0.3125,16.40018575,7.24329725,3.6003865,4.6776675,7.0
23232,I,0.7125,0.525,0.175,3.21766825,1.2757275,0.77961125,0.9922325,5.0
23233,F,1.3,0.9625,0.3125,16.42853525,6.7755305,4.2240755,4.9611625,9.0
23234,M,1.25,0.9625,0.325,20.08562075,9.2702865,4.60679375,5.10291,8.0
23235,I,1.3625,1.0125,0.35,22.21183325,10.90038275,4.7910655,5.10291,11.0
23236,M,1.525,1.2125,0.4125,27.71163625,12.20445975,6.36446275,8.0796075,9.0
23237,I,1.5125,1.1875,0.375,31.9498865,15.762322,6.8322295,8.6465975,11.0
23238,F,1.3125,1.025,0.3375,22.55202725,9.99319875,5.20213325,7.86698625,9.0
23239,M,1.425,1.125,0.3875,28.50542225,12.9557215,4.3941725,7.72523875,13.0
23240,F,1.5375,1.175,0.3375,30.3421265,15.77649675,5.96756975,8.0796075,11.0
23241,F,1.6,1.3,0.4625,38.55532,17.61921425,8.46232575,9.355335,9.0
23242,M,1.625,1.275,0.4125,40.92250325,19.71707725,9.9506745,10.6310625,8.0
23243,I,0.9,0.675,0.1875,5.3013565,2.211261,1.644271,1.644271,7.0
23244,F,1.6625,1.3125,0.425,50.39123625,24.4089195,8.49067525,11.623295,11.0
23245,M,1.325,1.0625,0.35,21.4605715,7.1724235,5.3580555,7.37087,13.0
23246,F,1.775,1.4375,0.5,54.81375825,25.86115125,11.60912025,17.7184375,18.0
23247,I,1.1625,0.9125,0.2625,13.05494475,5.03203625,2.097863,4.1106775,10.0
23248,M,1.0375,0.7875,0.375,12.68640125,4.8477645,3.04757125,5.6699,14.0
23249,F,1.425,1.1125,0.3625,23.3883375,9.70970375,5.59902625,7.2291225,12.0
23250,M,1.4875,1.2,0.4125,26.52095725,11.75086775,4.66349275,9.7805775,14.0
23251,M,1.3,1.0625,0.4125,28.23804225,15.4504775,6.44951125,5.5281525,12.0
23252,M,1.6375,1.3,0.4875,36.740952,17.10892325,8.17883075,10.9145575,11.0
23253,I,0.7125,0.5625,0.175,3.64291075,1.14815475,0.8788345,1.13398,5.0
23254,M,1.7375,1.375,0.5,61.6034635,26.97454925,14.7133905,13.891255,10.0
23255,M,1.75,1.35,0.475,51.27007075,23.6151335,11.07047975,13.834556,11.0
23256,F,1.1625,0.925,0.3,12.5021295,5.499803,3.27436725,3.685435,7.0
23257,M,1.5125,1.1875,0.4,27.99513125,11.04213025,5.726599,9.922325,10.0
23258,I,1.1,0.8125,0.2625,9.73805325,5.443104,2.22543575,2.83495,7.0
23259,F,1.6875,1.275,0.4375,36.173962,17.84601025,8.391452,10.4042665,12.0
23260,I,0.5625,0.425,0.1125,1.54504775,0.5386405,0.4252425,0.4252425,4.0
23261,F,1.5375,1.2125,0.425,33.26813825,11.679994,7.257472,9.7805775,19.0
23262,I,0.875,0.6375,0.2,5.6699,2.6365035,1.190679,1.70097,6.0
23263,M,1.4875,1.175,0.3875,30.390664,14.344847,6.2085405,9.07184,8.0
23264,M,1.5625,1.225,0.3875,30.220567,13.99047825,6.59125875,8.40562675,14.0
23265,M,1.5,1.1625,0.4,29.10076175,12.48795475,7.7394135,8.0796075,9.0
23266,M,1.6125,1.2625,0.525,38.22930075,17.19397175,9.8939755,8.788345,11.0
23267,F,1.6625,1.3375,0.425,40.1145425,16.612807,10.602713,10.716111,9.0
23268,I,0.7,0.525,0.175,2.721552,1.0489315,0.60951425,0.850485,4.0
23269,I,1.0,0.775,0.225,8.901743,3.92640575,1.7860185,2.4664065,8.0
23270,M,1.55,1.2125,0.4625,40.66735775,16.96717575,8.8166945,10.9145575,17.0
23271,F,1.45,1.175,0.4,24.94756,10.56018875,4.9044635,8.221355,12.0
23272,M,1.4375,1.125,0.375,24.28134675,11.15552825,5.556502,6.6621325,10.0
23273,M,1.2875,1.0375,0.35,20.97863,6.917278,4.309124,6.0951425,14.0
23274,F,1.4125,1.1375,0.3125,26.46425825,9.468733,6.0951425,8.221355,14.0
23275,F,1.45,1.2,0.4125,37.194544,12.77144975,7.35669525,11.623295,19.0
23276,M,1.1375,0.8875,0.2875,12.813974,5.37223025,2.948348,4.43669675,10.0
23277,M,1.5625,1.3125,0.4,32.601925,14.44407025,6.7755305,9.4970825,13.0
23278,M,1.525,1.1625,0.375,31.65221675,11.623295,7.767763,8.221355,13.0
23279,M,1.425,1.0875,0.35,24.45144375,11.97766375,5.79747275,6.80388,11.0
23280,I,0.6125,0.45,0.1625,1.88524175,0.8788345,0.396893,0.60951425,5.0
23281,F,1.2125,0.925,0.3,17.463292,7.3992195,4.53592,4.9611625,9.0
23282,M,1.4875,1.175,0.3625,26.138239,11.09882925,5.1879585,7.37087,10.0
23283,M,1.2375,0.95,0.3125,17.5483405,7.41339425,3.58621175,5.2446575,8.0
23284,I,1.2375,0.975,0.25,14.55746825,7.0590255,2.96252275,3.175144,9.0
23285,I,1.3625,1.075,0.325,19.80212575,8.40562675,3.44446425,5.17378375,8.0
23286,M,1.825,1.4375,0.4375,60.214338,25.401152,11.5949455,14.8834875,10.0
23287,F,1.575,1.225,0.3875,31.127751,14.69921575,5.5848515,9.922325,10.0
23288,F,1.5625,1.2125,0.425,35.4652245,15.5071765,8.901743,8.60407325,10.0
23289,F,1.15,0.875,0.2625,12.74310025,5.386405,2.8066005,3.685435,12.0
23290,M,1.7375,1.375,0.5125,54.090846,25.04678325,12.6722265,15.03940975,19.0
23291,M,1.7,1.325,0.4375,50.8306535,20.0430965,10.24834425,15.6772735,15.0
23292,M,1.475,1.15,0.4,29.199985,11.453198,7.27164675,8.15048125,8.0
23293,M,1.275,0.975,0.3625,15.5071765,6.9456275,3.6003865,4.6776675,9.0
23294,M,1.45,1.125,0.35,24.79163775,11.623295,4.15320175,6.3786375,12.0
23295,I,1.2,0.95,0.3,13.39513875,5.1312595,3.58621175,3.685435,7.0
23296,M,1.675,1.325,0.425,44.395317,20.73765925,9.53960675,13.891255,10.0
23297,F,1.45,1.15,0.4,27.54153925,7.52679225,6.30776375,9.2135875,14.0
23298,I,0.925,0.7125,0.2125,6.23689,2.45223175,1.43164975,1.927766,7.0
23299,M,1.425,1.1,0.3625,26.43590875,10.78698475,5.896696,7.654365,8.0
23300,I,0.8375,0.625,0.2125,4.06815325,1.587572,0.94970825,1.2190285,5.0
23301,I,0.875,0.6625,0.2875,13.777857,5.1312595,2.11203775,4.252425,10.0
23302,M,1.5,1.2125,0.4875,30.91512975,11.4248485,5.6415505,10.0640725,13.0
23303,M,1.475,1.125,0.3375,24.664065,11.113004,6.1518415,7.087375,9.0
23304,M,1.5625,1.2125,0.4125,35.13920525,16.08834125,8.43397625,9.4970825,29.0
23305,I,1.0375,0.8125,0.275,10.33339275,4.5075705,2.33883375,2.9766975,8.0
23306,F,1.525,1.1875,0.3875,26.988724,12.57300325,5.443104,8.50485,10.0
23307,I,1.025,0.8125,0.25,10.716111,4.46504625,2.2963095,2.96252275,8.0
23308,I,1.175,0.9125,0.275,14.1464005,6.066793,2.8066005,4.6209685,8.0
23309,I,0.775,0.5875,0.175,4.762716,1.77184375,0.737087,1.2757275,7.0
23310,M,1.5125,1.175,0.3875,30.37648925,11.92096475,7.98038425,8.1930055,10.0
23311,F,1.5375,1.2125,0.425,24.50814275,9.07184,6.8322295,8.0796075,17.0
23312,I,0.7375,0.575,0.1875,3.64291075,1.14815475,0.83631025,1.13398,5.0
23313,F,1.55,1.2375,0.425,30.43318825,13.59358525,5.1879585,8.788345,11.0
23314,I,0.9625,0.7,0.2625,6.6054335,2.83495,1.11980525,2.4097075,7.0
23315,F,1.4375,1.15,0.4,25.41532675,10.47514025,5.8683465,7.2291225,8.0
23316,M,1.225,0.9625,0.3375,14.628342,5.42892925,2.87747425,5.2446575,13.0
23317,M,1.1375,0.8625,0.225,12.47378,5.499803,2.8066005,3.5436875,7.0
23318,F,1.5625,1.225,0.425,32.4601775,13.53688625,7.200773,8.94426725,12.0
23319,M,1.6125,1.275,0.4875,39.405805,17.13727275,10.6877615,12.190285,9.0
23320,I,1.05,0.7625,0.2375,9.02931575,3.8271825,1.74349425,2.6932025,8.0
23321,I,1.1,0.8875,0.3125,13.99047825,6.7188315,3.2601925,3.40194,7.0
23322,M,1.5125,1.2,0.4125,32.4601775,12.85649825,6.98815175,9.4970825,20.0
23323,F,1.175,0.9125,0.3375,13.93377925,5.99591925,3.8838815,3.96893,7.0
23324,F,1.425,1.1,0.375,27.8108595,12.06271225,6.50621025,7.5126175,12.0
23325,I,1.0375,0.7625,0.275,11.6516445,5.25883225,2.22543575,2.83495,7.0
23326,I,1.125,0.825,0.275,10.716111,4.23825025,2.324659,3.40194,8.0
23327,F,1.75,1.4125,0.4875,49.90929475,21.53144525,10.16329575,14.5999925,12.0
23328,I,1.225,0.95,0.3375,15.762322,7.087375,3.04757125,4.7343665,8.0
23329,F,1.6,1.1875,0.375,31.2694985,12.48795475,5.54232725,7.5126175,10.0
23330,I,0.825,0.5875,0.225,4.6209685,2.19708625,0.963883,1.530873,6.0
23331,M,1.6125,1.25,0.375,37.18036925,16.99552525,8.94426725,9.4970825,8.0
23332,I,0.6875,0.5125,0.2,3.515338,1.54504775,0.737087,0.8788345,5.0
23333,I,0.9375,0.7,0.2375,7.55514175,3.04757125,1.37495075,3.118445,7.0
23334,I,1.275,1.0125,0.35,19.43358225,8.40562675,4.1106775,6.3786375,10.0
23335,F,0.7875,0.575,0.175,4.082328,1.6726205,0.86465975,1.2757275,9.0
23336,M,1.3125,1.025,0.425,22.66542525,9.56795625,5.0745605,5.6699,12.0
23337,I,1.025,0.7875,0.2375,8.8733935,3.55786225,1.85689225,3.40194,7.0
23338,I,0.9375,0.7375,0.2375,8.50485,3.35941575,1.63009625,2.83495,9.0
23339,I,0.9625,0.75,0.2625,8.34892775,3.44446425,1.80019325,2.36718325,7.0
23340,M,1.425,1.1,0.4375,24.437269,12.06271225,4.63514325,7.087375,10.0
23341,I,1.0375,0.7875,0.275,11.38232425,5.6415505,2.08368825,2.6365035,7.0
23342,I,1.0,0.725,0.225,8.46232575,4.0539785,1.8994165,2.36718325,7.0
23343,M,1.0875,0.8125,0.2625,11.09882925,4.6776675,2.664853,3.685435,12.0
23344,M,1.4375,1.175,0.4,31.62386725,13.70698325,7.07320025,8.9300925,10.0
23345,F,1.875,1.375,0.475,53.08443875,25.84056925,10.716111,13.04077,11.0
23346,I,0.775,0.5875,0.2125,3.9405805,1.60174675,0.89300925,1.40330025,7.0
23347,F,1.5375,1.2,0.375,34.359594,18.15785475,6.76135575,8.50485,13.0
23348,F,1.0,0.7875,0.2875,9.87980075,3.515338,2.59397925,2.6932025,12.0
23349,M,1.4,1.05,0.4125,26.308336,11.736693,4.7910655,7.7961125,18.0
23350,F,1.35,1.05,0.375,22.849697,9.02931575,4.932813,6.80388,9.0
23351,M,1.3,1.0,0.3125,15.9607685,7.15824875,3.95475525,5.2446575,12.0
23352,F,1.4,1.125,0.35,24.8058125,11.4248485,5.79747275,6.520385,8.0
23353,M,1.5625,1.1875,0.3875,33.06969175,15.7339725,8.1363065,9.63883,12.0
23354,I,0.8125,0.6,0.2,4.422522,2.041164,0.89300925,1.417475,6.0
23355,M,1.575,1.2125,0.4375,35.777069,15.025235,9.25611175,8.9300925,9.0
23356,M,1.575,1.225,0.375,30.7592075,13.87708025,6.80388,8.9300925,11.0
23357,M,1.8625,1.4625,0.5125,63.389482,29.66775175,11.850091,15.23785625,12.0
23358,F,1.55,1.2125,0.3875,29.15746075,11.4815475,7.41339425,8.788345,11.0
23359,F,1.45,1.0875,0.2875,23.54425975,13.99047825,4.49339575,5.8116475,8.0
23360,F,1.2875,1.0,0.3375,18.01610725,6.7755305,3.685435,6.0951425,9.0
23361,F,1.6125,1.3,0.4625,37.1094955,16.23008875,7.824462,9.4970825,10.0
23362,I,0.8625,0.6375,0.2,5.1879585,2.19708625,1.31825175,1.70097,6.0
23363,F,1.4,1.125,0.375,24.84833675,9.87980075,5.11708475,7.087375,10.0
23364,I,1.0375,0.775,0.225,10.92873225,4.9611625,2.097863,2.6932025,7.0
23365,I,1.3375,1.0,0.3375,21.035329,9.99319875,4.86193925,5.37223025,9.0
23366,F,1.7,1.3125,0.475,41.4753185,19.6462035,10.9712565,12.47378,12.0
23367,M,1.2125,0.925,0.3,15.43630275,6.4353365,3.04757125,4.876114,9.0
23368,F,1.4875,1.125,0.4375,28.64716975,11.679994,6.1518415,10.489315,12.0
23369,F,1.4375,1.15,0.4,30.5324115,14.17475,6.7755305,7.7961125,12.0
23370,I,0.6875,0.5125,0.175,2.76407625,1.1623295,0.5386405,0.9922325,5.0
23371,M,1.3,1.0375,0.3625,22.1976585,11.90679,5.386405,6.27941425,10.0
23372,I,1.4375,1.125,0.3625,25.51455,10.149121,6.22271525,8.1363065,10.0
23373,M,0.9625,0.7,0.25,9.25611175,3.33106625,1.85689225,2.4097075,7.0
23374,M,1.25,1.0,0.35,20.638436,9.695529,3.6570855,5.8116475,8.0
23375,F,1.7375,1.3625,0.5,49.17220775,18.8524175,8.391452,17.57669,15.0
23376,I,0.9375,0.725,0.25,8.40562675,3.515338,1.6159215,2.36718325,7.0
23377,I,1.4375,1.1375,0.375,27.555714,12.34620725,5.613201,7.7961125,9.0
23378,F,1.8,1.45,0.4875,50.24948875,26.0531905,11.850091,14.514944,10.0
23379,M,1.3875,1.1,0.3625,24.67823975,9.85145125,5.5848515,7.087375,10.0
23380,F,1.425,1.175,0.4125,37.40716525,18.9091165,6.76135575,11.056305,11.0
23381,I,0.7375,0.55,0.2125,4.06815325,1.5025235,0.83631025,1.13398,6.0
23382,I,1.0375,0.7875,0.2125,10.0073735,4.40834725,2.041164,2.6932025,9.0
23383,F,1.4,1.125,0.375,27.0170735,9.3269855,6.33611325,7.087375,11.0
23384,M,1.45,1.15,0.4,28.91649,12.14776075,6.25106475,7.7961125,9.0
23385,M,1.525,1.1875,0.425,29.41260625,12.40290625,6.30776375,7.93786,11.0
23386,M,1.6125,1.275,0.4375,40.483086,18.32795175,7.01650125,10.20582,10.0
23387,F,1.7,1.375,0.5,42.410852,18.24290325,9.56795625,13.04077,10.0
23388,I,1.075,0.8375,0.3,13.62193475,5.74077375,3.01922175,4.309124,9.0
23389,F,1.125,0.875,0.3375,16.68368075,6.6621325,3.6003865,5.2446575,15.0
23390,F,1.3875,1.0875,0.4875,25.92561775,10.6877615,5.00368675,8.221355,16.0
23391,F,1.5625,1.2,0.375,35.25260325,16.62698175,8.66077225,9.2135875,12.0
